3.71E-05;3.13E-05;2.40E-05;1.86E-05;0.000530653;0.000449216;9.62E-06
3.49E-05;2.83E-05;2.01E-05;1.42E-05;0.000597867;0.000441655;9.80E-06
3.34E-05;2.76E-05;2.03E-05;1.50E-05;0.000543758;0.000420489;9.26E-06
2.41E-05;1.92E-05;1.34E-05;9.22E-06;0.000324655;0.000267209;7.28E-06
2.90E-05;2.31E-05;1.59E-05;1.05E-05;0.000516504;0.000367317;8.38E-06
3.09E-05;2.51E-05;1.78E-05;1.24E-05;0.000429202;0.00035953;9.18E-06
2.58E-05;2.10E-05;1.52E-05;1.10E-05;0.000496477;0.000350736;7.50E-06
3.55E-05;2.94E-05;2.19E-05;1.63E-05;0.00061145;0.000484844;9.95E-06
2.94E-05;2.42E-05;1.76E-05;1.26E-05;0.00057329;0.000415061;7.92E-06
2.74E-05;2.28E-05;1.71E-05;1.30E-05;0.000497316;0.000397303;7.34E-06
2.37E-05;1.96E-05;1.47E-05;1.12E-05;0.000422314;0.000326594;6.97E-06
3.49E-05;2.93E-05;2.22E-05;1.69E-05;0.000573139;0.000453011;9.42E-06
3.18E-05;2.70E-05;2.12E-05;1.69E-05;0.000581238;0.000455442;8.73E-06
3.66E-05;2.92E-05;2.01E-05;1.33E-05;0.000613431;0.000439034;1.05E-05
3.74E-05;3.10E-05;2.27E-05;1.65E-05;0.000638719;0.000498347;9.63E-06
3.55E-05;3.04E-05;2.41E-05;1.94E-05;0.000702544;0.000568705;9.48E-06
3.58E-05;2.90E-05;2.04E-05;1.37E-05;0.000669303;0.000467967;1.04E-05
3.78E-05;3.08E-05;2.19E-05;1.51E-05;0.000581164;0.000446003;1.02E-05
3.48E-05;2.90E-05;2.12E-05;1.53E-05;0.000670472;0.000489964;9.61E-06
2.78E-05;2.24E-05;1.56E-05;1.03E-05;0.000514095;0.000371831;7.31E-06
3.65E-05;3.08E-05;2.36E-05;1.80E-05;0.000665534;0.000532008;9.51E-06
3.14E-05;2.62E-05;1.97E-05;1.48E-05;0.000515977;0.000414562;8.57E-06
2.99E-05;2.44E-05;1.78E-05;1.31E-05;0.000541257;0.00041703;8.84E-06
3.48E-05;2.93E-05;2.25E-05;1.73E-05;0.000642693;0.000499169;9.02E-06
3.55E-05;2.94E-05;2.14E-05;1.52E-05;0.000520909;0.000439034;9.72E-06
3.89E-05;3.19E-05;2.35E-05;1.74E-05;0.000541256;0.000449847;1.11E-05
3.74E-05;3.08E-05;2.26E-05;1.64E-05;0.000730618;0.000523575;1.07E-05
2.68E-05;2.27E-05;1.76E-05;1.37E-05;0.000519976;0.000396767;7.53E-06
2.72E-05;2.26E-05;1.71E-05;1.31E-05;0.000496975;0.000370429;7.94E-06
3.58E-05;3.02E-05;2.34E-05;1.83E-05;0.00052698;0.000457852;9.38E-06
2.97E-05;2.58E-05;2.11E-05;1.75E-05;0.000571461;0.000454427;7.45E-06
3.62E-05;3.08E-05;2.39E-05;1.85E-05;0.000596775;0.000500048;9.37E-06
3.70E-05;3.16E-05;2.47E-05;1.95E-05;0.000663257;0.000553913;9.82E-06
2.86E-05;2.34E-05;1.68E-05;1.19E-05;0.000428459;0.000354068;8.46E-06
